down_m_s2,right_m_s2,forward_m_s2
-9.80654525756836,0.0421117544174194,-0.1219348609447479
-9.798384666442873,-0.0216930899769067,-0.0771998018026351
-9.790876388549805,-0.001608308404684,-0.0891335010528564
-9.776138305664062,-0.01716049015522,-0.0909035205841064
-9.82882022857666,0.0242763478308916,-0.0930821448564529
-9.776695251464844,0.0075605828315019,-0.0892961919307708
-9.802240371704102,-0.0082624247297644,-0.1006181538105011
-9.82566261291504,0.0743456929922103,-0.1101148873567581
-9.786377906799316,0.0021352414041757,-0.1007794886827468
-9.81343936920166,-0.0010182838886976,-0.0797013491392135
-9.763782501220703,0.0006489530205726,-0.0531420521438121
-9.833711624145508,0.027838772162795,-0.0985533446073532
-9.832478523254396,0.0040622986853122,-0.1188624203205108
-9.801101684570312,0.0421844720840454,-0.1085043847560882
-9.80522108078003,0.0075153457000851,-0.0978320986032486
-9.84200382232666,0.0503618046641349,-0.0995678752660751
-9.81717014312744,0.0182083565741777,-0.1136652678251266
-9.771419525146484,0.0020944122225046,-0.1083092987537384
-9.83578109741211,0.0398260280489921,-0.0680636912584304
-9.833723068237305,-0.0106201823800802,-0.1034549623727798
-9.809348106384276,0.0222975369542837,-0.1398509293794632
-9.798018455505373,0.0359330847859382,-0.0834794044494628
-9.80033016204834,0.0235780049115419,-0.0908369123935699
-9.7940092086792,0.0218334910459816,-0.0940083637833595
-9.78460693359375,0.0130225662142038,-0.1088472604751586
-9.782135009765623,-0.0027042906731367,-0.0889393836259841
-9.799887657165527,0.057156927883625,-0.0919438600540161
-9.791326522827148,0.0247967224568128,-0.1049792319536209
-9.83208465576172,-0.0149344634264707,-0.0988751351833343
-9.770658493041992,0.0189048219472169,-0.0896888822317123
-9.813715934753418,-4.31891530752182e-05,-0.0774139463901519
-9.844974517822266,-0.0132823195308446,-0.1006124168634414
-9.797173023223875,0.0084562776610255,-0.0723006408661603
-9.806721687316896,0.0189399402588605,-0.1075017750263214
-9.78309440612793,0.010500781238079,-0.0730949938297271
-9.826007843017578,0.0632823035120964,-0.0822764486074447
-9.7975435256958,-0.0024821292608976,-0.0670000314712524
-9.796960830688477,0.0396491438150405,-0.0713765174150466
-9.816389083862305,-0.0146982129663229,-0.0970223844051361
-9.830473899841309,0.0141375716775655,-0.0554987527430057
-9.815595626831056,0.0328344330191612,-0.0879124402999877
-9.788017749786375,0.0320496642962098,-0.0815179422497749
-9.819177627563477,0.0195820350199937,-0.1147216707468032
-9.82054042816162,0.0228183884173631,-0.0980307906866073
-9.77830982208252,-0.0048691909760236,-0.0799835324287414
-9.775813102722168,-0.0262517221271991,-0.0558237917721271
-9.823585510253906,0.0159380342811346,-0.1025542020797729
-9.819570541381836,0.0369251742959022,-0.0924711376428604
-9.813748359680176,-0.0042729284614324,-0.0705954879522323
-9.808423042297363,0.0338004976511001,-0.0857955962419509
-9.810709953308104,0.019357175566256,-0.1050359979271888
-9.807599067687988,-0.0178551506251096,-0.1156674027442932
-9.829826354980469,0.0256942976266145,-0.0952441692352294
-9.805806159973145,0.0448793247342109,-0.1019277423620224
-9.84548568725586,0.0089779011905193,-0.1025638729333877
-9.810383796691896,0.0241978112608194,-0.0977649688720703
-9.817097663879396,0.0085436943918466,-0.0543575622141361
-9.820940971374512,-0.0067006545141339,-0.0881574749946594
-9.82809352874756,0.0459843277931213,-0.1031518429517746
-9.82191276550293,0.0229475470259785,-0.0773724988102912
-9.815655708312988,0.0510235205292701,-0.1162164807319641
-9.816478729248049,0.0322043970227241,-0.0903439819812774
-9.807605743408203,-0.0255139525979757,-0.116923987865448
-9.83915901184082,0.0072894264012575,-0.0756861716508865
-9.833717346191406,0.0006542764604091,-0.1006721258163452
-9.817933082580566,-0.0149742569774389,-0.1098848581314086
-9.826237678527832,0.0008667893707752,-0.0994340181350708
-9.798473358154297,0.0249985624104738,-0.0900672972202301
-9.838353157043455,0.0122525170445442,-0.0806757807731628
-9.803485870361328,0.0167003814131021,-0.0672613829374313
-9.858312606811523,-0.0189773049205541,-0.1068466752767562
-9.831915855407717,0.0007213521748781,-0.0971570312976837
-9.820375442504885,0.0411186441779136,-0.0977252125740051
-9.784708976745604,0.0277674701064825,-0.0511264018714428
-9.836784362792969,0.0296084340661764,-0.0838077515363693
-9.819372177124023,-0.0290607791393995,-0.0761615186929702
-9.789813995361328,0.0116681344807147,-0.0760766118764877
-9.834577083587646,0.0200593285262584,-0.0839068833738565
-9.83473300933838,-0.0213375370949506,-0.1012029349803924
-9.828064918518066,-0.0021553989499807,-0.1190849989652633
-9.804149627685549,0.0217064674943685,-0.0978642851114273
-9.832751274108888,0.043193444609642,-0.1013825386762619
-9.811444282531738,0.044248916208744,-0.09982331097126
-9.830263137817385,-0.0154742430895566,-0.0887727439403534
-9.823745727539062,-0.0009722001850605,-0.08538618683815
-9.83171558380127,0.0074825920164585,-0.1224155724048614
-9.8109393119812,0.0457447804510593,-0.0792860817164182
-9.843722343444824,-0.0077236648648977,-0.067238837480545
-9.812095642089844,0.0203513521701097,-0.0783492773771286
-9.779799461364746,-0.0237722247838974,-0.0973605811595916
-9.809042930603027,0.0403674021363258,-0.1027541756629943
-9.83061408996582,0.00294129550457,-0.0948960781097412
-9.796454429626465,0.0072079747915267,-0.0662292838096618
-9.858725547790527,0.0191832911223173,-0.0899978727102279
-9.844693183898926,0.0311139654368162,-0.0957091599702835
-9.820469856262209,0.0048547303304076,-0.0700731966644525
-9.825796127319336,0.0490162074565887,-0.0998393148183822
-9.816004753112791,-0.0026823515072464,-0.0928202718496322
-9.815648078918455,0.0195819120854139,-0.0682071894407272
-9.81796646118164,0.0160528253763914,-0.0812041312456131
-9.860430717468262,-0.0082596037536859,-0.1185606122016906
-9.8289155960083,0.0164088811725378,-0.1228993535041809
-9.833685874938965,0.0246306154876947,-0.1009407043457031
-9.802640914916992,0.0228033829480409,-0.1074178665876388
-9.815619945526125,-0.0181984715163707,-0.0842434614896774
-9.79779052734375,0.0301622617989778,-0.0909380465745926
-9.815604209899902,-0.0005757827311754,-0.0970288068056106
-9.810484886169434,0.0190053563565015,-0.0712432563304901
-9.815924644470217,0.0426849946379661,-0.0773803442716598
-9.832852363586426,0.019433444365859,-0.1008424311876297
-9.840106964111328,-0.0120982471853494,-0.0818817764520645
-9.785512924194336,0.0443760231137275,-0.1070224940776825
-9.817304611206056,0.0177525226026773,-0.091337651014328
-9.794614791870115,0.0056522190570831,-0.0789862126111984
-9.8203444480896,0.001970519311726,-0.1007594615221023
-9.830976486206056,0.0325871706008911,-0.077278196811676
-9.829418182373049,-0.0057707661762833,-0.0844890624284744
-9.821763038635254,0.0191447790712118,-0.1140998750925064
-9.829522132873535,0.0377234071493148,-0.0934226214885711
-9.791935920715332,0.0056886505335569,-0.0824400633573532
-9.8159761428833,0.0133218821138143,-0.0615526475012302
-9.79332447052002,0.0414550974965095,-0.0820251256227493
-9.801633834838867,0.0195008087903261,-0.0860476046800613
-9.830344676971436,0.0089255301281809,-0.0999700501561164
-9.816509246826172,0.0292012635618448,-0.0739350616931915
-9.852805137634276,-0.007340625859797,-0.1022796183824539
-9.84406566619873,-0.0196071360260248,-0.0852954387664794
-9.835538864135742,-0.0256353244185447,-0.0813160687685012
-9.87297248840332,0.0221544001251459,-0.1020152121782302
-9.838722229003906,0.037006452679634,-0.079034224152565
-9.804640769958496,0.0352439358830452,-0.1094863265752792
-9.786059379577637,0.0338528929278254,-0.0980102643370628
-9.848401069641112,-0.0012958664447069,-0.0871841609477996
-9.79776096343994,0.000671811401844,-0.08322674036026
-9.791154861450195,-0.020670648664236,-0.085908755660057
-9.837580680847168,0.0281862784177064,-0.0851276665925979
-9.790068626403809,0.0149429645389318,-0.0855012685060501
-9.837291717529297,0.0024396758526563,-0.0867745280265808
-9.84611988067627,0.0113989114761352,-0.0898024141788482
-9.799515724182127,0.0451394692063331,-0.0841039568185806
-9.840584754943848,0.0265695853158831,-0.0700275059789419
-9.814608573913574,-0.0117258448153734,-0.0919754207134246
-9.83524227142334,0.0161277120932936,-0.0715072471648454
-9.803689002990724,0.0297950562089681,-0.1081246137619018
-9.851405143737791,-0.0106605309993028,-0.0934199094772338
-9.852630615234377,0.0665998756885528,-0.0803947299718856
-9.832695960998535,0.0240491013973951,-0.0776556879281997
-9.779706954956056,-0.0078685237094759,-0.0828792303800582
-9.85151481628418,0.0177125614136457,-0.0732326060533523
-9.836189270019531,0.0473492452874779,-0.0806155204772949
-9.835614204406738,0.0004084887914359,-0.0773750990629196
-9.797638416290283,0.0187170868739485,-0.0631583128124475
-9.857820510864258,0.0348772928118705,-0.1053164303302764
-9.81322193145752,0.0478155091404914,-0.0737031400203704
-9.822338104248049,0.0081174653023481,-0.0839469283819198
-9.812850952148438,-0.0244251228868961,-0.0964417308568954
-9.832765102386476,0.0392094813287258,-0.0816374793648719
-9.80278253555298,0.0176193360239267,-0.0954311117529869
-9.8056001663208,0.0234334897249937,-0.1187905967235565
-9.851625442504885,0.0212477836757898,-0.0701464712619781
-9.830744743347168,0.0417901799082756,-0.1127433180809021
-9.824018478393556,0.0341108217835426,-0.129136860370636
-9.822821617126465,0.0299149854108691,-0.0816487073898315
-9.846486568450928,0.0028301994316279,-0.0969407334923744
-9.79566478729248,0.0447589084506034,-0.1377419233322143
-9.83896541595459,0.0052129086107015,-0.1047879755496978
-9.825016975402832,0.0268295686691999,-0.0724401921033859
-9.822131156921388,0.0271890182048082,-0.0838511735200882
-9.806529998779297,0.0066739898175001,-0.1026215404272079
-9.846698760986328,0.0174939129501581,-0.1270752698183059
-9.81004524230957,0.0259924940764904,-0.1363318189978599
-9.813193798065186,-0.001569130923599,-0.0565756317228078
-9.817744255065918,0.0728246346116066,-0.0951742231845855
-9.84423828125,0.0224539749324321,-0.1118307560682296
-9.83089542388916,0.0373946204781532,-0.0955789983272552
-9.811867713928224,0.0115421488881111,-0.0912719219923019
-9.821602821350098,0.0311223566532135,-0.0894919782876968
-9.818635940551758,0.0743921250104904,-0.1166792213916778
-9.845122337341309,0.0329029373824596,-0.0959191620349884
-9.829151630401611,0.0146646192297339,-0.0704323425889015
-9.84111213684082,0.0333000905811786,-0.1066384017467498
-9.847064971923828,0.0038915798068046,-0.0602477677166461
-9.797378540039062,0.0544845908880233,-0.1129059642553329
-9.821784973144531,0.0390273779630661,-0.1077598929405212
-9.79931926727295,0.024596806615591,-0.0839861184358596
-9.819528579711914,0.0519137531518936,-0.0891661792993545
-9.818849563598633,0.0094105824828147,-0.1173743605613708
-9.783317565917969,-0.0064270943403244,-0.1028690785169601
-9.82230281829834,0.0414793901145458,-0.0966425910592079
-9.828500747680664,0.0342381410300731,-0.1247625648975372
-9.82995319366455,0.0388915054500103,-0.1352256834506988
-9.811430931091309,0.043815940618515,-0.0798355489969253
-9.812384605407717,-0.0062508136034011,-0.0845025479793548
-9.827701568603516,0.0139152035117149,-0.108283445239067
-9.840344429016112,0.0222560362890362,-0.101914182305336
-9.812996864318848,0.002155021764338,-0.0795190036296844
-9.803773880004885,0.0344092361629009,-0.0781295597553253
-9.84868049621582,-0.0140485987067222,-0.0548825971782207
-9.830703735351562,0.0342140663415193,-0.0666277762502431
-9.809860229492188,0.001319395378232,-0.1281843781471252
-9.804861068725586,0.0207930281758308,-0.0735764801502227
-9.78270435333252,0.0302335619926452,-0.1096820831298828
-9.8191499710083,-0.0035764267668128,-0.0786509811878204
-9.829358100891112,0.0357242561876773,-0.0806938409805297
-9.80441951751709,0.0381429679691791,-0.1127973720431327
-9.812182426452637,0.0321652367711067,-0.0987939685583114
-9.844979286193848,0.0090621933341026,-0.0826610773801803
-9.805093765258787,0.0057801306247711,-0.1258956789970398
-9.844635009765623,0.0331234335899353,-0.0938200205564498
-9.809296607971191,0.0262881442904472,-0.0761988013982772
-9.823073387145996,-0.0006175246089696,-0.056946475058794
-9.836583137512209,0.0122389961034059,-0.065687209367752
-9.81348991394043,0.0153216160833835,-0.0807603597640991
-9.82618761062622,0.0307398121803998,-0.0869741737842559
-9.83657455444336,0.0347985625267028,-0.1022533327341079
-9.823267936706545,0.0117778647691011,-0.0949153453111648
-9.861040115356444,0.0562810748815536,-0.0602819733321666
-9.84415054321289,-0.008038505911827,-0.0777885168790817
-9.83642864227295,0.0321473591029644,-0.0352990217506885
-9.814537048339844,0.0188890248537063,-0.1010868772864341
-9.86344051361084,0.0078920442610979,-0.0885294526815414
-9.820950508117676,0.0535390153527259,-0.1134779006242752
-9.794112205505373,0.007543871179223,-0.0870241522789001
-9.84985065460205,0.0403736308217048,-0.1403320580720901
-9.792901992797852,0.0142649635672569,-0.0581165887415409
-9.842399597167969,0.0131687466055154,-0.0802513659000396
-9.817469596862791,0.0029062405228614,-0.0878899246454238
-9.821333885192873,0.0287521481513977,-0.0870168805122375
-9.81476879119873,0.0161218419671058,-0.1329694986343383
-9.830802917480469,0.0396659821271896,-0.1116855591535568
-9.85899257659912,0.0443132817745208,-0.0934800952672958
-9.832489967346191,-0.0328193977475166,-0.1228834986686706
-9.80262327194214,0.0218048570677638,-0.1020727530121803
-9.81312370300293,0.0616639629006385,-0.0769861936569213
-9.800711631774902,0.0696371644735336,-0.0695908367633819
-9.795635223388672,0.0522015541791915,-0.05842200294137
-9.790424346923828,0.0002949014306068,-0.0893297791481018
-9.814541816711426,0.0325554572045803,-0.0821619778871536
-9.82842254638672,0.06775813549757,-0.1079597026109695
-9.836461067199709,0.0382066778838634,-0.0984238237142562
-9.802190780639648,0.0414238274097442,-0.0712363123893737
-9.798022270202637,0.0113259423524141,-0.080800861120224
-9.814786911010742,-0.0168328061699867,-0.085087850689888
-9.810242652893066,0.054253801703453,-0.0541711114346981
-9.842989921569824,0.0470371395349502,-0.0841872245073318
-9.818224906921388,0.0050017908215522,-0.0593793205916881
-9.785219192504885,0.0269465260207653,-0.1101111322641372
-9.819480895996094,0.0567169338464737,-0.1314113885164261
-9.81239891052246,0.0314942859113216,-0.0703020095825195
-9.819893836975098,0.0328450240194797,-0.0875566303730011
-9.827847480773926,0.0210036300122737,-0.0901001393795013
-9.815329551696776,0.0064662098884582,-0.0568962283432483
-9.820833206176758,0.054062396287918,-0.0925324857234954
-9.802327156066896,0.0269391052424907,-0.0932938158512115
-9.826749801635742,0.0244636982679367,-0.080555185675621
-9.81820297241211,0.0250223986804485,-0.0786980539560318
-9.814501762390137,0.0081252548843622,-0.0920672416687011
-9.797077178955078,-0.0024943351745605,-0.0573790781199932
-9.832152366638184,0.0131372436881065,-0.0727326720952987
-9.832454681396484,0.0266614891588687,-0.0578346140682697
-9.832975387573242,0.0169358178973197,-0.0808255672454834
-9.855046272277832,0.0429071672260761,-0.057854127138853
-9.827762603759766,0.0042717028409242,-0.1113763600587844
-9.848352432250977,-0.0012436062097549,-0.0700464099645614
-9.820048332214355,0.0161135233938694,-0.0542334280908107
-9.798728942871094,0.0109664797782897,-0.0910661518573761
-9.828488826751707,0.0309317652136087,-0.0725909154862165
-9.84627914428711,-0.0018815770745277,-0.10635906457901
-9.807642936706545,0.0444858856499195,-0.0763706713914871
-9.817303657531738,-0.0324530862271785,-0.0982087552547454
-9.80634880065918,0.0511843562126159,-0.0622038729488849
-9.822339057922363,0.0324666649103164,-0.0892885327339172
-9.783881187438965,-0.0120067447423934,-0.0876436084508895
-9.838522911071776,0.0100686568766832,-0.1038496643304824
-9.792706489562988,0.0330190956592559,-0.1107096970081329
-9.811796188354492,0.0077817607671022,-0.1125210672616958
-9.80978298187256,0.019533060491085,-0.051861498504877
-9.792724609375,0.022747915238142,-0.0748157501220703
-9.840646743774414,0.0008407775312662,-0.0775912553071975
-9.813969612121582,0.0105885509401559,-0.0643851459026336
-9.823687076568604,0.0169980581849813,-0.1023751273751258
-9.838311195373535,0.0364950262010097,-0.1127152144908905
-9.816165924072266,0.0263342987746,-0.0871255472302436
-9.81731414794922,0.0171033702790737,-0.1099297553300857
-9.82810115814209,0.0150192305445671,-0.1022232323884964
-9.848801612854004,0.0192335583269596,-0.0729286819696426
-9.8151216506958,0.0385428890585899,-0.0805321633815765
-9.789597988128662,0.0233193482272326,-0.074491798877716
-9.844097137451172,0.0264015793800354,-0.1043801307678222
-9.811677932739258,-0.0123780071735382,-0.0800445079803466
-9.798945426940918,0.0320805273950099,-0.0759232193231582
-9.823765754699709,-0.0157104283571243,-0.0775231271982193
-9.795248985290527,-0.0194019824266433,-0.1023505479097366
-9.809588432312012,0.0309367226436734,-0.0793400332331657
-9.814859390258787,0.0206396058201789,-0.0703723579645156
-9.807517051696776,0.0287473760545253,-0.0605131722986698
-9.806845664978027,0.0323990695178508,-0.088716521859169
-9.836800575256348,0.0397674292325973,-0.0954435914754867
-9.793692588806152,0.0097197089344263,-0.085449531674385
-9.788518905639648,0.0513607561588287,-0.113582506775856
-9.840985298156738,0.0201924107968807,-0.0909406542778015
-9.848268508911133,0.0012092334218323,-0.102906048297882
-9.780705451965332,0.029124729335308,-0.070878192782402
-9.790491104125977,0.0102107618004083,-0.1044246107339859
-9.776264190673828,0.0119854863733053,-0.0740848034620285
-9.834720611572266,0.0019477680325508,-0.0789708644151687
-9.789132118225098,0.025327630341053,-0.0919977724552154
-9.817905902862549,0.0246625579893589,-0.0757524743676185
-9.818797588348389,0.0071789007633924,-0.0866444334387779
-9.81661891937256,0.009952301159501,-0.113455131649971
-9.850214004516602,0.0358153879642486,-0.0780003666877746
-9.831148147583008,0.0122082103043794,-0.0654013007879257
-9.8141508102417,-0.0231033749878406,-0.0841365605592727
-9.82544994354248,-0.0346843414008617,-0.0827665477991104
-9.813218593597412,0.0229744026437401,-0.0949921086430549
-9.835721969604492,-0.0135275572538375,-0.0982756167650222
-9.827631950378418,0.0009597390890121,-0.0941550135612487
-9.757102012634276,0.0455656200647354,-0.0757764279842376
-9.797066688537598,0.0343508943915367,-0.1104243844747543
-9.797674655914308,0.0332543645054101,-0.0765211656689643
-9.806161880493164,0.0043084546923637,-0.1265342086553573
-9.790771484375,0.0105906873941421,-0.1289525777101516
-9.826512336730955,0.0319245979189872,-0.1029527634382248
-9.81490182876587,0.0214130487293005,-0.0999327152967453
-9.783324241638184,0.0030354410409927,-0.081972137093544
-9.80972671508789,0.0344560556113719,-0.0699445903301239
-9.77822494506836,0.0243361815810203,-0.1286367326974868
-9.805377006530762,0.0470767393708229,-0.0980791896581649
-9.781744956970217,0.0234434939920902,-0.1030263304710388
-9.805078506469728,0.0161254275590181,-0.0789410024881362
-9.799054622650146,0.032787068746984,-0.0692412015050649
-9.795769691467283,0.0206871423870325,-0.1126600056886673
-9.80585765838623,0.0157142858952283,-0.0787322074174881
-9.806424140930176,0.0534727051854133,-0.0875145345926284
-9.809648513793944,0.0376668646931648,-0.0412661470472812
-9.81235694885254,0.0092648155987262,-0.0746483504772186
-9.810750007629396,-0.0203995313495397,-0.0746097564697265
-9.814136981964111,0.0010945633985102,-0.0810453742742538
-9.80677843093872,0.0084056477062404,-0.0962994843721389
-9.796825408935549,0.0158601570874452,-0.0956364572048187
-9.818684577941896,0.0710779726505279,-0.0829862505197525
-9.792065620422363,0.0124388402327895,-0.1071165055036544
-9.853705406188965,0.0138912182301282,-0.0832276046276092
-9.920937538146973,0.0108516346663236,-0.1117043048143386
-9.922138214111328,0.0172559935599565,-0.1342548578977584
-9.92436408996582,0.0142629165202379,-0.1224890649318695
-9.993906021118164,-0.0056897206231951,-0.1291252225637436
-10.061846733093262,-0.0286953803151845,-0.1350289434194564
-10.047195434570312,0.003016254864633,-0.1486574187874794
-10.10171365737915,0.0281706033274531,-0.1436922624707222
-10.100460052490234,0.005732974037528,-0.133730337023735
-10.085219383239746,0.0345339328050613,-0.1309462040662765
-10.122172355651855,0.0074485316872596,-0.1419999301433563
-10.167086601257324,0.041225329041481,-0.1221528202295303
-10.158658027648926,0.0416475236415863,-0.0871740132570266
-10.164276123046877,-0.0085208043456077,-0.0856978520750999
-10.14144515991211,0.0025599980726838,-0.058433037251234
-10.175395965576172,0.0657793805003166,-0.0542004629969596
-10.096837997436523,0.0373763665556907,-0.0135926268994808
-10.110980987548828,0.0884434878826141,-0.0897662863135337
-10.205209732055664,0.0876963064074516,-0.050283633172512
-10.161382675170898,0.0513243973255157,-0.0030141472816467
-10.182379722595217,0.054713062942028,-0.0105453245341777
-10.153345108032228,0.0533465445041656,0.0349037311971187
-10.148760795593262,0.0428054332733154,0.0121069625020027
-10.172653198242188,0.0752762332558631,0.0449943169951438
-10.208083152770996,0.0869188234210014,0.0730344802141189
-10.238797187805176,0.0727480947971344,0.097162589430809
-10.232147216796877,0.0996577367186546,0.0765911638736724
-10.19918155670166,0.0123808775097131,0.0118714105337858
